2.894;-992.428;-23.443;7.814
2.903;-1.054.943;46.886;-7.814
2.913;-1.289.375;109.401;-164.102
2.923;-1.633.209;148.473;-343.833
2.933;-1.633.209;179.731;-359.462
2.944;-1.523.807;242.246;-117.216
2.954;-1.484.736;289.132;125.030
2.964;-1.453.478;210.988;296.947
2.973;-1.351.891;62.515;289.132
2.983;-1.219.046;-101.587;273.503
2.994;-1.125.273;-140.659;257.875
3.004;-1.101.830;-93.772;140.659
3.013;-1.125.273;-23.443;-31.257
3.023;-1.164.345;39.072;-210.988
3.033;-1.195.603;70.329;-343.833
3.043;-1.203.417;101.587;-367.276
3.054;-1.187.788;125.030;-359.462
3.064;-1.148.716;140.659;-336.019
3.074;-1.094.015;101.587;-328.204
3.084;-1.039.315;62.515;-304.761
3.094;-1.023.686;46.886;-289.132
3.104;-1.023.686;54.700;-296.947
3.114;-1.078.387;70.329;-257.875
3.124;-1.140.902;101.587;-210.988
3.134;-1.195.603;117.216;-210.988
3.144;-1.164.345;132.844;-179.731
3.154;-1.101.830;132.844;-148.473
3.165;-1.023.686;148.473;-125.030
3.175;-937.728;140.659;-148.473
3.184;-843.955;109.401;-117.216
3.194;-781.440;78.144;-164.102
3.204;-773.625;46.886;-171.916
3.213;-781.440;39.072;-164.102
3.223;-820.512;7.814;-171.916
3.233;-836.140;-7.814;-125.030
3.242;-859.584;-85.958;-85.958
3.252;-883.027;-109.401;-62.515
3.262;-843.955;-179.731;0.000
3.271;-828.326;-203.174;39.072
3.281;-820.512;-218.803;109.401
3.291;-804.883;-257.875;179.731
3.301;-812.697;-257.875;210.988
3.311;-781.440;-281.318;242.246
3.321;-797.068;-250.060;257.875
3.331;-750.182;-242.246;234.432
3.341;-734.553;-203.174;234.432
3.35;-734.553;-156.288;195.360
3.36;-726.739;-125.030;148.473
3.37;-718.924;-109.401;132.844
3.38;-734.553;-70.329;132.844
3.39;-757.996;-31.257;148.473
3.399;-789.254;7.814;187.545
3.408;-812.697;62.515;234.432
3.418;-828.326;164.102;257.875
3.428;-820.512;234.432;312.576
3.437;-843.955;343.833;336.019
3.447;-890.841;437.606;359.462
3.457;-953.356;523.564;398.534
3.466;-992.428;570.451;429.792
3.476;-1.023.686;593.894;468.864
3.486;-1.062.758;640.780;492.307
3.496;-1.117.459;664.223;531.379
3.506;-1.101.830;656.409;562.636
3.516;-1.086.201;625.152;601.708
3.526;-1.023.686;531.379;515.750
3.535;-898.656;500.121;367.276
3.545;-742.368;437.606;218.803
3.555;-593.894;336.019;156.288
3.565;-523.564;421.977;226.617
3.574;-851.769;640.780;257.875
3.584;-1.883.270;468.864;-46.886
3.594;-2.148.959;429.792;-78.144
3.604;-2.023.929;296.947;515.750
3.614;-1.445.664;-390.720;343.833
3.624;-593.894;-812.697;-70.329
3.634;-46.886;-429.792;203.174
3.643;-54.700;-476.678;-54.700
3.654;-468.864;-664.223;-195.360
3.664;-883.027;-507.936;-101.587
3.674;-1.117.459;-187.545;-390.720
3.684;-1.297.190;54.700;-586.080
3.694;-1.359.705;265.689;-375.091
3.705;-1.305.004;359.462;-117.216
3.715;-1.140.902;336.019;-234.432
3.725;-937.728;296.947;-304.761
3.735;-851.769;242.246;-273.503
3.744;-898.656;93.772;-234.432
3.754;-976.800;-54.700;-93.772
3.764;-1.031.500;-171.916;15.628
3.774;-1.054.943;-203.174;46.886
3.784;-1.015.872;-210.988;31.257
3.793;-922.099;-171.916;23.443
3.803;-875.212;-78.144;15.628
3.812;-898.656;15.628;-7.814
3.821;-992.428;109.401;-31.257
3.831;-1.015.872;140.659;-7.814
3.841;-1.000.243;132.844;-31.257
3.851;-953.356;101.587;-39.072
3.86;-906.470;132.844;-39.072
3.87;-906.470;125.030;0.000
3.879;-914.284;62.515;-23.443
3.888;-914.284;62.515;0.000
3.897;-914.284;31.257;0.000
3.905;-937.728;7.814;0.000
3.915;-929.913;-15.628;23.443
3.924;-968.985;-54.700;39.072
3.934;-984.614;-54.700;46.886
3.943;-1.015.872;-15.628;46.886
3.953;-1.000.243;-7.814;15.628
3.961;-953.356;7.814;7.814
3.971;-898.656;31.257;-62.515
3.98;-906.470;62.515;-109.401
3.99;-922.099;85.958;-132.844
4.0;-968.985;125.030;-148.473
4.01;-1.008.057;164.102;-156.288
4.02;-1.015.872;210.988;-140.659
4.03;-1.015.872;218.803;-93.772
4.041;-1.023.686;187.545;-101.587
4.05;-1.023.686;148.473;-85.958
4.06;-1.039.315;109.401;-78.144
4.07;-1.070.572;109.401;-70.329
4.08;-1.086.201;109.401;-62.515
4.09;-1.094.015;85.958;-15.628
4.099;-1.101.830;46.886;23.443
4.109;-1.179.974;46.886;31.257
4.118;-1.211.232;132.844;15.628
4.128;-1.219.046;132.844;-46.886
4.138;-1.476.921;265.689;-39.072
4.148;-1.695.724;359.462;-70.329
4.158;-1.633.209;320.390;-93.772
4.168;-1.515.993;203.174;-23.443
4.178;-1.383.148;125.030;179.731
4.187;-1.344.076;78.144;406.348
4.197;-1.344.076;23.443;484.492
4.207;-1.375.334;-31.257;382.905
4.217;-1.398.777;-93.772;273.503
4.227;-1.414.406;-132.844;156.288
4.237;-1.383.148;-179.731;62.515
4.247;-1.367.520;-242.246;46.886
4.257;-1.414.406;-328.204;-46.886
4.268;-1.461.292;-445.420;-132.844
4.278;-1.445.664;-570.451;-148.473
4.288;-1.336.262;-625.152;-250.060
4.299;-1.062.758;-398.534;-265.689
4.309;-1.000.243;-125.030;-226.617
4.319;-968.985;93.772;-46.886
4.328;-914.284;265.689;-7.814
4.338;-914.284;265.689;-31.257
4.347;-859.584;289.132;-31.257
4.357;-828.326;203.174;-62.515
4.367;-836.140;109.401;-62.515
4.376;-867.398;31.257;-15.628
4.385;-843.955;-7.814;39.072
4.394;-781.440;-7.814;62.515
4.404;-648.595;-31.257;54.700
4.413;-578.265;-46.886;62.515
4.423;-515.750;-54.700;46.886
4.432;-492.307;-101.587;31.257
4.442;-492.307;-125.030;39.072
4.452;-476.678;-156.288;46.886
4.461;-500.121;-187.545;78.144
4.471;-515.750;-187.545;93.772
4.481;-562.636;-210.988;117.216
4.491;-632.966;-218.803;140.659
4.501;-679.852;-226.617;148.473
4.511;-711.110;-187.545;171.916
4.521;-695.481;-125.030;195.360
4.53;-703.296;-46.886;218.803
4.54;-687.667;-7.814;257.875
4.549;-664.223;31.257;312.576
4.559;-703.296;117.216;320.390
4.568;-734.553;179.731;351.648
4.578;-781.440;250.060;359.462
4.588;-851.769;304.761;398.534
4.597;-906.470;390.720;429.792
4.607;-984.614;484.492;492.307
4.617;-984.614;578.265;570.451
4.627;-1.094.015;586.080;570.451
4.637;-1.234.675;726.739;601.708
4.647;-1.344.076;820.512;640.780
4.657;-1.437.849;773.625;656.409
4.666;-1.461.292;656.409;679.852
4.676;-1.367.520;539.193;672.038
4.686;-1.187.788;453.235;593.894
4.696;-1.039.315;367.276;421.977
4.706;-859.584;265.689;304.761
4.715;-687.667;171.916;250.060
4.725;-515.750;109.401;296.947
4.735;-429.792;101.587;492.307
4.745;-328.204;195.360;507.936
4.754;-578.265;226.617;109.401
4.764;-1.140.902;-109.401;-31.257
4.774;-1.703.539;-320.390;7.814
4.784;-2.164.588;164.102;484.492
4.794;-1.812.940;515.750;453.235
4.804;-1.015.872;242.246;-117.216
4.814;-523.564;70.329;-179.731
4.824;-382.905;-93.772;-39.072
4.833;-570.451;-414.163;70.329
4.843;-726.739;-468.864;171.916
4.853;-843.955;-328.204;-15.628
4.863;-1.031.500;-70.329;-304.761
4.873;-1.219.046;234.432;-375.091
4.884;-1.250.304;421.977;-281.318
4.894;-1.172.160;421.977;-265.689
4.904;-1.078.387;351.648;-242.246
4.914;-945.542;195.360;-132.844
4.923;-867.398;62.515;-31.257
4.933;-843.955;-15.628;15.628
4.942;-875.212;-46.886;15.628
4.952;-937.728;-7.814;-39.072
4.961;-984.614;0.000;-54.700
4.97;-1.008.057;0.000;-39.072
4.98;-1.015.872;-23.443;-31.257
4.99;-992.428;-46.886;-31.257
4.999;-984.614;-39.072;-62.515
5.009;-992.428;0.000;-132.844
5.018;-992.428;70.329;-164.102
5.028;-992.428;179.731;-195.360
5.038;-976.800;281.318;-226.617
5.048;-961.171;320.390;-265.689
5.058;-976.800;312.576;-257.875
5.068;-937.728;296.947;-234.432
5.078;-929.913;250.060;-203.174
5.088;-945.542;218.803;-179.731
5.098;-961.171;171.916;-164.102
5.108;-961.171;109.401;-125.030
5.117;-961.171;31.257;-70.329
5.126;-937.728;15.628;-39.072
5.135;-945.542;-7.814;15.628
5.145;-945.542;-7.814;15.628
5.154;-984.614;-15.628;46.886
5.164;-1.000.243;-15.628;46.886
5.173;-1.039.315;-7.814;62.515
5.182;-1.039.315;-7.814;39.072
5.192;-1.031.500;0.000;46.886
5.201;-1.015.872;-7.814;23.443
5.21;-992.428;-7.814;-23.443
5.22;-984.614;15.628;-70.329
5.23;-1.015.872;46.886;-125.030
5.24;-1.039.315;85.958;-187.545
5.25;-1.023.686;140.659;-179.731
5.26;-1.023.686;156.288;-195.360
5.27;-1.023.686;156.288;-171.916
5.28;-1.039.315;140.659;-125.030
5.29;-1.070.572;70.329;-70.329
5.3;-1.117.459;-31.257;-93.772
5.31;-1.140.902;-62.515;-46.886
5.32;-1.117.459;-15.628;15.628
5.329;-1.133.088;0.000;62.515
5.338;-1.086.201;7.814;46.886
5.347;-1.086.201;46.886;62.515
5.357;-1.101.830;117.216;125.030
5.367;-1.117.459;210.988;70.329
5.377;-1.234.675;250.060;-31.257
5.387;-1.484.736;281.318;-148.473
5.397;-1.523.807;234.432;-242.246
5.407;-1.375.334;179.731;-148.473
5.417;-1.398.777;179.731;39.072
5.427;-1.430.035;125.030;210.988
5.436;-1.367.520;39.072;289.132
5.446;-1.281.561;-54.700;281.318
5.457;-1.203.417;-117.216;226.617
5.467;-1.179.974;-140.659;78.144
5.477;-1.250.304;-148.473;-85.958
5.487;-1.297.190;-156.288;-226.617
5.498;-1.297.190;-164.102;-265.689
5.508;-1.320.633;-156.288;-257.875
5.518;-1.328.447;-140.659;-203.174
5.529;-1.289.375;-109.401;-164.102
5.539;-1.219.046;-125.030;-132.844
5.55;-1.172.160;-132.844;-148.473
5.56;-1.117.459;-117.216;-164.102
5.57;-1.109.644;-54.700;-101.587
5.58;-1.101.830;-7.814;-93.772
5.59;-1.086.201;-7.814;-101.587
5.6;-1.062.758;-7.814;-132.844
5.609;-1.031.500;0.000;-78.144
5.618;-976.800;31.257;-93.772
5.628;-914.284;23.443;-117.216
5.638;-804.883;31.257;-125.030
5.647;-726.739;15.628;-125.030
5.657;-664.223;-7.814;-85.958
5.667;-648.595;-23.443;-70.329
5.676;-648.595;-46.886;-39.072
5.686;-648.595;-109.401;-39.072
5.696;-640.780;-164.102;-31.257
5.706;-664.223;-203.174;-15.628
5.716;-672.038;-164.102;-31.257
5.725;-679.852;-156.288;7.814
5.735;-679.852;-171.916;31.257
5.745;-711.110;-187.545;85.958
5.754;-672.038;-171.916;93.772
5.764;-648.595;-187.545;148.473
5.774;-609.523;-148.473;187.545
5.784;-578.265;-125.030;242.246
5.794;-586.080;-62.515;281.318
5.803;-586.080;-62.515;281.318
5.813;-601.708;-23.443;296.947
5.822;-640.780;0.000;296.947
5.832;-726.739;62.515;281.318
5.841;-797.068;125.030;242.246
5.851;-883.027;226.617;234.432
5.861;-859.584;320.390;257.875
5.87;-875.212;421.977;281.318
5.88;-914.284;515.750;328.204
5.89;-945.542;593.894;414.163
5.9;-1.008.057;617.337;492.307
5.91;-1.101.830;617.337;570.451
5.92;-1.226.860;679.852;679.852
5.93;-1.336.262;711.110;726.739
5.939;-1.390.963;679.852;695.481
5.949;-1.320.633;539.193;632.966
5.959;-1.164.345;367.276;531.379
5.969;-961.171;187.545;461.049
5.978;-757.996;39.072;406.348
5.988;-539.193;-23.443;390.720
5.997;-414.163;0.000;554.822
6.007;-375.091;226.617;515.750
6.016;-1.148.716;210.988;70.329
6.026;-1.953.600;93.772;-31.257
6.036;-2.313.062;328.204;523.564
6.046;-1.789.497;351.648;375.091
6.056;-890.841;-46.886;-93.772
6.065;-281.318;-85.958;-70.329
6.075;-148.473;-164.102;-23.443
6.085;-351.648;-429.792;39.072
6.095;-734.553;-453.235;23.443
6.105;-1.031.500;-328.204;-218.803
6.115;-1.289.375;-39.072;-437.606
6.125;-1.367.520;195.360;-406.348
6.136;-1.265.932;195.360;-242.246
6.146;-1.117.459;125.030;-132.844
6.156;-1.000.243;70.329;-101.587
6.165;-914.284;31.257;-54.700
6.174;-859.584;0.000;-15.628
6.183;-883.027;-31.257;0.000
6.193;-922.099;-39.072;15.628
6.202;-922.099;-39.072;15.628
6.211;-961.171;-78.144;7.814
6.221;-984.614;-78.144;-31.257
6.231;-1.000.243;-70.329;-15.628
6.241;-992.428;-93.772;-15.628
6.251;-1.000.243;-93.772;-46.886
6.26;-992.428;-70.329;-46.886
6.27;-992.428;0.000;-117.216
6.279;-992.428;85.958;-148.473
6.289;-984.614;164.102;-171.916
6.299;-976.800;250.060;-218.803
6.309;-968.985;312.576;-195.360
6.319;-953.356;359.462;-195.360
6.329;-953.356;336.019;-187.545
6.339;-953.356;289.132;-187.545
6.349;-953.356;250.060;-164.102
6.359;-953.356;203.174;-164.102
6.368;-953.356;179.731;-140.659
6.378;-922.099;125.030;-109.401
6.388;-906.470;78.144;-70.329
6.397;-922.099;31.257;-7.814
6.405;-945.542;0.000;7.814
6.415;-984.614;-31.257;31.257
6.424;-984.614;-62.515;46.886
6.434;-984.614;-62.515;39.072
6.443;-1.000.243;-125.030;46.886
6.453;-992.428;-148.473;54.700
6.463;-968.985;-132.844;15.628
6.473;-976.800;-101.587;-31.257
6.483;-1.015.872;-31.257;-78.144
6.492;-1.047.129;7.814;-140.659
6.502;-1.047.129;23.443;-187.545
6.512;-1.047.129;54.700;-195.360
6.522;-1.062.758;39.072;-156.288
6.532;-1.047.129;39.072;-125.030
6.542;-1.062.758;23.443;-125.030
6.552;-1.070.572;7.814;-101.587
6.561;-1.086.201;-7.814;-93.772
6.571;-1.070.572;-31.257;-93.772
6.581;-1.101.830;-7.814;-23.443
6.59;-1.125.273;0.000;-31.257
6.599;-1.148.716;62.515;0.000
6.609;-1.133.088;101.587;39.072
6.619;-1.172.160;156.288;85.958
6.628;-1.172.160;226.617;85.958
6.638;-1.320.633;304.761;62.515
6.648;-1.515.993;312.576;7.814
6.657;-1.531.622;242.246;-46.886
6.667;-1.430.035;125.030;-31.257
6.677;-1.390.963;39.072;70.329
6.686;-1.398.777;0.000;257.875
6.696;-1.328.447;-15.628;375.091
6.706;-1.242.489;-117.216;257.875
6.716;-1.140.902;-234.432;93.772
6.726;-1.094.015;-234.432;-31.257
6.737;-1.133.088;-179.731;-156.288
6.747;-1.203.417;-101.587;-289.132
6.757;-1.242.489;-15.628;-382.905
6.767;-1.273.747;0.000;-367.276
6.777;-1.273.747;39.072;-289.132
6.787;-1.234.675;39.072;-234.432
6.797;-1.179.974;15.628;-218.803
6.807;-1.140.902;15.628;-226.617
6.817;-1.125.273;23.443;-242.246
6.826;-1.117.459;70.329;-234.432
6.837;-1.133.088;101.587;-187.545
6.847;-1.117.459;117.216;-164.102
6.857;-1.047.129;70.329;-148.473
6.866;-976.800;46.886;-132.844
6.876;-922.099;23.443;-109.401
6.886;-859.584;31.257;-101.587
6.896;-804.883;31.257;-117.216
6.905;-734.553;31.257;-125.030
6.915;-703.296;31.257;-117.216
6.924;-679.852;7.814;-101.587
6.934;-672.038;-23.443;-101.587
6.944;-672.038;-70.329;-85.958
6.954;-711.110;-132.844;-70.329
6.964;-726.739;-148.473;-62.515
6.974;-718.924;-187.545;-23.443
6.983;-734.553;-187.545;15.628
6.993;-742.368;-187.545;70.329
7.003;-750.182;-203.174;117.216
7.013;-742.368;-210.988;132.844
7.023;-703.296;-234.432;171.916
7.033;-664.223;-218.803;218.803
7.043;-632.966;-203.174;265.689
7.052;-640.780;-140.659;312.576
7.063;-679.852;-117.216;304.761
7.072;-734.553;-46.886;289.132
7.081;-789.254;0.000;257.875
7.091;-804.883;78.144;226.617
7.1;-804.883;78.144;226.617
7.11;-836.140;156.288;218.803
7.119;-859.584;242.246;242.246
7.129;-890.841;343.833;281.318
7.139;-945.542;421.977;375.091
7.149;-1.008.057;507.936;468.864
7.159;-1.109.644;570.451;547.007
7.168;-1.195.603;586.080;562.636
7.178;-1.297.190;578.265;617.337
7.188;-1.312.819;578.265;617.337
7.198;-1.258.118;562.636;609.523
7.208;-1.179.974;515.750;562.636
7.218;-1.062.758;375.091;507.936
7.228;-937.728;210.988;453.235
7.237;-750.182;70.329;398.534
